year,mean_population,std_population,min_population,max_population,mean_age,std_age,min_age,max_age
250,332.1,230.33620355182262,31,711,6.893740722314246,0.24495785813496687,6.561349693251533,7.47029702970297
251,334.3,230.35819933312553,32,708,6.988075392559874,0.3143180324489663,6.533073929961089,7.390243902439025
252,330.5,232.99082003852044,32,715,7.059082609980284,0.4495406544203586,6.3396946564885495,7.75
253,331.5,228.18571870785914,33,708,6.998192449194583,0.3217789792532417,6.511450381679389,7.601398601398602
254,334.8,233.99325726277766,31,742,6.913783172763743,0.2513921611291682,6.290322580645161,7.159420289855072
255,332.2,233.82985267069728,29,724,6.984963350696769,0.26278235927800236,6.482758620689655,7.462686567164179
256,331.5,229.51555260785463,31,715,6.868963862834623,0.31924242248454493,6.096774193548387,7.257352941176471
257,330.8,233.70627339081472,29,712,6.9089430597984975,0.28416636600177014,6.275862068965517,7.131474103585657
258,330.7,234.66384941490713,26,724,6.913469487707147,0.3411947348457054,6.115384615384615,7.3007518796992485
259,330.0,237.85336285666054,25,740,7.126027552840777,0.4074358600362573,6.441666666666666,7.832
260,330.2,238.05685595392262,23,751,7.118925920458946,0.3480210204831497,6.532951289398281,7.687022900763359
261,327.4,231.71591802607492,22,736,7.144272540582074,0.3250646165746883,6.629834254143646,7.636363636363637
262,323.9,228.77570286685213,21,737,7.174885047949838,0.4576178858323494,6.791666666666667,8.333333333333334
263,322.0,231.2699240666148,21,740,7.303519503981661,0.727902588069487,6.898648648648648,9.333333333333334
264,326.5,232.25668271691703,14,744,7.2974245853758815,0.5313988236139635,6.80510752688172,8.714285714285714
265,325.4,237.09501142884565,9,763,7.050113652053805,0.23687572752409392,6.670103092783505,7.333333333333333
266,326.4,237.9725474363237,7,767,7.001206066478038,0.24409720632708148,6.6923076923076925,7.292134831460674
267,329.0,239.38996544457655,7,773,6.992772938432017,0.3254826655291837,6.571428571428571,7.4855072463768115
268,331.2,246.20759082079044,5,803,6.759872645909039,0.5757379874401287,5.2,7.287878787878788
269,329.4,241.29659020476117,5,784,6.877749134802045,0.32231388551885826,6.2,7.4222222222222225
270,328.2,237.98263241953882,5,769,7.0186351804279,0.2576116248507441,6.702127659574468,7.546762589928058
271,326.8,236.62196760984716,6,760,7.023862478950159,0.2104471104932447,6.677248677248677,7.410852713178294
